"Date","Price (Close)","Price (Open)","Circulating Marketcap","Outstanding Marketcap","1 Day Active Supply","Supply in top 100 addresses","Supply in addresses with balance greater than $10M","Supply in addresses with balance greater than $1M","Supply in addresses with balance greater than $100K","Supply in addresses with balance greater than $10K"
"2019-01-19","3693.8303603200484","3613.590125085769","63468642236.26098","64491943106.93511","246445.69333324","2762741.44993447","5368682.55849071","9373944.62724993","14220506.66170065","16191980.25609666"
"2019-01-18","3613.843223153125","3644.056456912214","64331075473.77921","63123882957.88896","290196.4550354","2762641.35425062","5326459.56614647","9354405.75518933","14205931.95865397","16182225.3521639"
"2019-01-17","3644.4292401976422","3611.966766631849","63427158781.63982","63654546163.778786","299857.86314053","2765696.7732257","5328701.83606775","9354872.44762945","14211462.99210444","16185096.89994907"
"2019-01-16","3614.7998470383127","3587.6647815253045","63124909866.38632","63069259783.033424","529015.71498523","2764545.03033931","5314836.7388066","9350924.33311771","14206571.71060109","16180944.08819232"
"2019-01-15","3585.8467988455686","3671.010337344625","64221540741.31119","62614046151.32581","555736.72268299","2762805.30453148","5315690.65204021","9344510.8068023","14201797.97676665","16178392.50602674"
"2019-01-14","3670.74873268123","3553.692571270285","61955279572.33055","64105507741.0617","290478.16987212","2768535.64519272","5335679.56824103","9356170.23782684","14213511.170691","16185036.84687267"
"2019-01-13","3518.8463077533916","3647.1659549576625","64425473514.06308","61332009010.65437","201079.9609855","2767231.05756512","5284268.13997961","9318536.02084291","14180118.11368718","16167144.7318001"
"2019-01-12","3628.350605251655","3637.782587895739","63823136974.105515","63219821366.34437","265158.33644755","2767231.05694396","5321267.67555947","9349809.68541643","14205550.25129103","16179213.72093087"
"2019-01-11","3640.9895313522798","3636.056447206758","63813692174.94387","63338354100.478355","448671.24945978","2766711.71194908","5324983.1376146","9350890.95826354","14207809.87917657","16179268.37665751"
"2019-01-10","3637.421696874916","4008.917716081457","70699990299.6306","63397040767.49162","465302.04834596","2761902.97047394","5322298.61628891","9354829.91881564","14206376.59956405","16178228.06896021"
"2019-01-09","4012.1407292429058","4000.844719481242","70332911516.914","69965986980.18709","334960.83536248","2733295.67290117","5461166.30421893","9514996.79502619","14363188.33423867","16223699.76080494"
"2019-01-08","4001.413809199252","4013.3653658950498","71315969850.30226","69754483224.10101","325805.14709702","2737243.00833533","5393194.38010631","9447223.35667907","14280008.01213384","16213561.12741656"
"2019-01-07","4012.698617890597","4059.300021884328","72050012030.92","69892707335.84886","289951.1064368","2738369.44862176","5438082.78212533","9496970.34005589","14351948.99396735","16218119.20877355"
"2019-01-06","4060.4519965593176","3813.0417747002707","68019291523.57576","70671241074.1243","213384.81337627","2738885.76122791","5459542.59826984","9514717.23212341","14361649.00205564","16222150.10720676"
"2019-01-05","3816.9523316774184","3869.526433919301","67949173364.25174","66343570783.85974","257436.80359361","2738885.76122791","5365876.68648918","9393315.56186849","14232123.79376893","16188201.03763232"
"2019-01-04","3837.9140877342784","3807.468136567252","67246545510.60311","66840702441.1711","290548.53116589","2732123.41177797","5375503.901121","9400606.27888089","14237268.44193519","16189377.0525446"
"2019-01-03","3811.2261571355175","3911.456774156276","69604938286.05428","66080363535.8541","296672.50202508","2732749.93894053","5361839.82918215","9387546.6547474","14227847.22024626","16183742.23871164"
"2019-01-02","3911.9176243541206","3834.9274282828765","68285348111.57467","68060061857.88494","253147.28459888","2740146.3573305","5408138.05353104","9426523.49265357","14257824.25340626","16194113.86272411"
"2019-01-01","3840.394307781661","3709.8383652376688","65179465849.58833","66480140226.796745","237928.30245213","2740341.95969556","5377460.54830521","9396350.96206993","14233116.99378444","16183591.56994934"
"2018-12-31","3711.668623134342","3903.195517990057","68089016317.24325","64362351163.8135","250102.02638614","2742621.38849775","5349475.14590766","9364732.47986419","14208180.25013498","16169344.83567556"
"2018-12-30","3854.3260426255774","3751.0637413629356","66925326836.39194","66767437066.6105","233090.16857992","2743447.84873428","5384242.26305932","9407034.58362791","14236402.00212182","16182764.00784293"
"2018-12-29","3753.676807220535","3906.4421297087997","68781624601.52185","66719421375.7622","372474.8597353","2741682.90387046","5381574.76579403","9402843.78885216","14232506.84148177","16180125.60816863"
"2018-12-28","3908.0035841657836","3608.3857437056477","64079741649.123055","67723456212.588776","404878.39627648","2741554.08948097","5402256.07213435","9425092.56935405","14251774.03668266","16186116.65790072"
"2018-12-27","3606.9640589988085","3820.9498452243447","67670292487.60257","62557922646.83627","299833.55757884","2751094.39858964","5308267.18458798","9348400.38789117","14192849.33212428","16154357.89395237"
"2018-12-26","3825.3125296662056","3824.7845438206973","67741105881.29217","66426458891.30887","243190.066672","2749661.31910802","5364116.19640913","9399769.33390837","14231124.89124598","16175448.22681882"
"2018-12-25","3802.6652500150085","4053.2739684621974","70620424107.92686","65615302891.15366","268004.31751883","2748551.12257142","5351104.41203549","9385447.43849826","14221659.79832848","16168975.69246074"
"2018-12-24","4045.847791718875","3964.5943767722865","70402970862.29498","70464629644.18283","279185.23263632","2749959.6508308","5445861.83198473","9517932.76629345","14354391.18532177","16203064.30060296"
"2018-12-23","3963.870828806001","3995.5718814421366","71100315469.05885","68758702225.0924","216449.37296773","2749035.89130953","5394222.93248503","9434878.76372508","14258220.66535313","16183991.82712281"
"2018-12-22","4000.2812369620824","3860.359726204477","67831853752.9589","69138519234.73888","310040.71426664","2741838.54466611","5398546.10893685","9441648.34281829","14260627.07901034","16184025.93279993"
"2018-12-21","3859.9028011272194","4104.094357952363","72641375229.38069","66935427169.69911","371045.58218647","2741439.29361694","5370966.50902063","9404980.76300911","14231233.98237216","16169769.89001282"
"2018-12-20","4102.827517804302","3701.8137934575525","65549877435.86492","70914924965.58305","422973.93924467","2741640.24692427","5447380.58593868","9509292.11619195","14346829.1170635","16198045.769746"
"2018-12-19","3702.012510792308","3681.4818185723548","64954934679.407074","64458072015.152504","508298.12488916","2733719.07716041","5329703.98275116","9354817.67130014","14201712.22950306","16152623.45566078"
"2018-12-18","3680.5814186562175","3515.979812223726","61895973948.35946","63785396911.68198","439665.04170527","2726922.08416684","5312585.55861552","9346612.69032217","14195686.49325361","16147130.38520951"
"2018-12-17","3514.2044125726443","3227.453826501157","56476130928.11912","60984540763.57042","288351.63674854","2725067.80324256","5253322.58901532","9300938.16745917","14161915.85577855","16128408.65267946"
"2018-12-16","3216.424543710994","3224.3637878004456","56135920723.09709","55684427860.85024","222858.86682021","2724652.15912137","5019297.18135583","9050784.89764005","14046432.47005187","16047660.34502907"
"2018-12-15","3197.6806790800238","3207.5956354746145","56299298937.7576","55499651896.21167","295791.03107821","2724402.15946992","5006427.82520827","9052616.32472077","14045272.28373617","16046153.28360014"
"2018-12-14","3206.824903516609","3274.8646408409077","57363497875.02361","55735437225.00024","344159.49338252","2724152.16046992","5001540.97693385","9055817.96126577","14047967.21156447","16046627.01233879"
"2018-12-13","3274.6723774284455","3449.8758290899596","60783775930.44017","56799160023.82104","331845.34592659","2724602.17143424","5040304.60061972","9082223.02627038","14063099.81392447","16052907.10995941"
"2018-12-12","3448.199382408621","3362.5555015672862","59094181082.350426","59627489561.96775","362206.29914318","2721388.20540464","5222811.88628262","9281574.19076458","14139636.42786484","16111152.66161861"
"2018-12-11","3363.6833775873283","3425.8966272049047","60269411406.19775","58395272773.26061","370364.1240553","2720301.7655919","5208083.86084423","9253462.62763964","14125019.38664967","16100732.61723038"
"2018-12-10","3424.629303385674","3541.5700496877403","62625978455.46975","59452937061.822815","278413.51830259","2731561.78440582","5227166.92715432","9286377.62433171","14139983.80957357","16107660.21805132"
"2018-12-09","3543.2596209238113","3418.659308837131","60477558175.455864","61656683797.12884","220881.8655109","2728531.15558644","5268634.15549844","9329802.93070341","14170705.16042552","16121332.51189902"
"2018-12-08","3418.2033755089747","3393.4380269079215","59271951107.231865","59343948586.489395","346574.90691284","2726113.93682251","5222314.76826422","9287372.06167925","14138815.00664398","16104793.107803"
"2018-12-07","3397.2681534051117","3459.823967143504","60990211989.802216","58729900521.63702","516509.64512149","2717906.41273131","5220593.3956082","9277273.64156208","14131584.69716059","16099247.67133437"
"2018-12-06","3455.8800091936973","3707.0953491111068","64745317960.931595","61144670013.323586","629358.52560417","2713302.96702167","5248749.02314279","9315236.6929224","14158444.23531441","16113631.29985385"
"2018-12-05","3705.569033728982","3935.7381255564233","68579211348.7369","64577860936.27737","797777.4280737","2755414.14308355","5313665.26147902","9346776.83239119","14176425.82982861","16133918.18806742"
"2018-12-04","3917.10118688926","3838.897241422392","67367427465.124054","67764822761.35066","704024.7564633","2884409.4421659","5386549.08006384","9420752.99079476","14239615.1430151","16152033.95880181"
"2018-12-03","3845.08145590057","4122.84445876332","72117364834.95857","66905681722.15498","394987.05321247","3095326.20269602","5345694.23721155","9383313.41316894","14227685.53805565","16141551.6323615"
"2018-12-02","4103.959462763973","4155.703785060413","72912600011.00659","71334198592.28998","229929.77922837","3183643.29650044","5454143.14151041","9527102.66754951","14356192.87828236","16173561.31624584"
"2018-12-01","4152.855415395558","3986.87539409862","69791405981.25038","72186769334.42615","461831.86344101","3178643.29650044","5469969.07209894","9538468.00826673","14366542.21588412","16176664.56972129"
"2018-11-30","3988.0575319894233","4252.650349377538","73965003399.17099","69139707027.07187","536517.33181351","3196761.63833512","5394673.84478829","9436881.50494614","14256313.38279005","16151631.68661674"
"2018-11-29","4257.842466335637","4231.714759330266","73638326127.97005","73757876886.60487","451455.47111476","3284277.07226102","5473834.74917255","9545513.62355356","14383727.48350134","16182867.47674249"
"2018-11-28","4232.601496794103","3818.295622928215","66497304670.16753","73220546017.23141","450514.97994646","3291353.27371769","5470368.99447098","9544795.86896708","14373587.98126903","16178334.82690366"
"2018-11-27","3784.27057550168","3747.5739775101056","65372602780.65102","65700289252.32035","392353.16221361","3291853.99712063","5320288.85112592","9366327.86437355","14207253.55245548","16132475.97690321"
"2018-11-26","3749.5137253107796","3998.97030330446","69645822553.16573","64367371529.51591","361626.47048173","3291679.34725994","5271534.52692356","9331249.12717269","14187138.57773213","16122348.51892664"
"2018-11-25","3960.9067713527047","3813.4866899222784","66227349787.61239","68650951140.12603","322182.7730029","3297766.02544969","5329012.32327561","9395234.20813823","14236851.61994028","16145390.66043925"
"2018-11-24","3813.180414304607","4310.436505740969","74832169332.0503","66200481496.8158","316427.51948777","3294064.25489644","5291514.46644324","9343060.59952124","14197576.66005346","16128880.84211117"
"2018-11-23","4308.149498937342","4282.482405382317","74521171788.49869","74603295134.03229","326233.76082903","3289631.28658534","5433668.9192189","9517086.34206305","14366325.91139549","16176777.70205958"
"2018-11-22","4284.483603562276","4561.628990727753","79364516868.73625","74835214989.06078","377067.5134968","3275135.82839434","5418501.00431469","9513594.01709533","14367171.2015046","16175394.41764538"
"2018-11-21","4559.19369958147","4409.027822535572","76766295209.28616","79100846618.07188","627459.6959864","3274416.03964269","5491878.41126923","9577684.69419483","14413353.45711492","16194154.91527479"
