"Date","Price (Close)","Price (Open)","Real Volume","Volatility","Active Addresses Count","Transaction Volume","Adjusted Transaction Volume","Transactions Count","Transactions per Second Count","Twitter Followers"
"2017-05-04","96.03887672639408","81.09308615693813","183819569.75199017","1.167679671483822","53852","2281163396.160919","553708811.3373904","114877","1.32959490740741",""
"2018-09-05","228.052509146016","284.79591215380117","721184325.007076","1.0677374436975167","321744","654654060.9784204","547979278.2618057","626957","7.25644675925926",""
"2019-04-09","176.12331116075967","180.38494927104867","707153977.8903306","0.7089805255054733","296515","653702606.8634092","547686247.548187","656914","7.6031712962963",""
"2017-07-31","200.93701743809996","196.03781695061053","201775119.49651828","1.8125640390778321","147248","1835901069.4007137","547123167.387055","250090","2.89456018518519",""
"2020-06-01","248.420898180115","231.41867466625834","896702306.2906452","0.7915815359348565","418707","666798715.5237085","546975583.6649637","929874","10.76243056",""
"2017-10-01","303.5890566895656","302.77966439207216","107913552.65242626","1.3840121109164767","133565","1431226758.6004019","545803220.6325358","283871","3.28554398148148",""
"2017-05-28","171.30764932330155","155.8675008656073","209730704.38125288","1.6584318662246016","80003","1837389815.0777159","542500294.8467317","155271","1.79711805555556",""
"2018-07-12","430.8936543343958","444.8247471089594","386237876.5942245","0.8502129376273856","257081","607517376.4500921","541431864.5658724","566058","6.55159722222222",""
"2020-02-14","285.7357667614302","268.8582444437342","1025663639.8194009","0.6773064195782448","323942","670856256.17814","538631373.0738113","771827","8.93318287",""
"2019-04-24","165.59977376272406","170.35880960056636","610794283.6029176","0.7773907519151956","344470","631379169.6582632","538234399.5733135","668917","7.74209490740741",""
"2020-02-07","223.03155863811597","212.8678678340205","667873249.5275142","0.7466875856540365","285999","633117479.5138737","537137487.6267935","626252","7.24828704",""
"2017-07-22","231.53748007046906","216.66806691201046","226717669.93167686","1.9170073613232268","108987","1151894643.8880265","536920992.662725","205574","2.3793287037037",""
"2018-11-15","180.01679911706685","180.18777190915196","737886712.4163841","0.5364679847621473","367079","638298242.1838927","535321509.98374224","563051","6.51679398148148",""
"2020-06-27","220.76689566714836","229.40482093751265","531599029.02777475","0.6590667536314344","489823","755191519.6724291","532833455.9945982","1017138","11.77243056",""
"2018-07-26","462.1961754292803","471.9657249859382","350270841.18303096","0.6932038472548355","388974","613058794.6442508","532487237.0802289","725630","8.39849537037037",""
"2019-07-26","219.13055801829265","218.94875759163295","348888811.473985","1.100176857077485","314692","608013893.0798662","532259478.8130218","640260","7.41041667",""
"2018-07-07","485.3317647461929","469.7726922345262","266855251.54526424","0.8775999114021098","217148","563114575.951526","531199627.1321175","484105","5.60306712962963",""
"2019-09-18","210.30152335748122","207.76101119626878","604200141.0149647","0.5550346878663424","305563","614167811.0461121","530845327.5808247","708743","8.20304398",""
"2018-06-17","496.847612565249","496.98778435527254","265335943.56113735","0.9810406691900777","321511","625800908.0166869","530379947.3007403","648548","7.50634259259259",""
"2020-02-19","258.54121836461263","282.93617255173456","1198480739.611606","0.807061766225029","333141","710103752.1211498","529542097.6460401","695837","8.05366898",""
"2018-07-21","460.6309556050266","448.74826668129504","269072129.7711016","0.7831357436895201","319591","583280511.0610493","527837955.22590727","620634","7.18326388888889",""
"2018-06-30","453.63926266433225","435.1596269275731","379862285.77783287","0.8911429814176594","261580","596684154.4359666","527645769.8186736","632981","7.32616898148148",""
"2019-05-07","167.34628288815162","173.56753331949773","911896590.1813486","0.6068794303613096","277792","630304465.5119638","527300819.22569424","658146","7.61743055555556",""
"2018-09-07","214.95152971956063","229.40197369050003","431823346.4836183","1.0682610439582083","305417","606940964.7581248","524420776.54537696","582184","6.73824074074074",""
"2020-03-02","232.15394138074055","217.72023513239063","825307111.4498777","0.9366671139529102","332395","659831680.4417032","523727243.1854525","681477","7.88746528",""
"2020-06-19","228.73516375128747","231.01349858849196","358364669.46839166","0.6988962203277588","457647","716678013.4277685","522175807.9930933","945942","10.94840278",""
"2018-04-02","384.56282934137397","378.66519621812273","383326851.5709752","0.8617337473882024","306197","596096190.8378631","520784603.18601394","598505","6.9271412037037",""
"2017-08-04","219.53085000000002","224.66223899537545","127685369.52714868","1.8294210191944478","135064","1817837675.969971","520624043.6937891","257160","2.97638888888889",""
"2020-02-15","264.76755380235244","285.72554526032076","1231810511.0803196","0.7416797712322283","343999","633919063.5476729","518831940.3296174","699151","8.09202546",""
"2019-11-22","149.80273294502322","160.82877287477453","778599213.3522335","0.6903656903317009","341671","663175752.2432966","518333895.0110566","794748","9.19847222",""
"2020-07-16","233.5183525317312","238.43019637181752","520156622.4428753","0.4433705006083565","447490","650264908.6244079","515663685.4990384","1068620","12.36828704",""
"2020-06-10","247.92036675525557","243.94367883025873","543743390.8405885","0.690352859470428","402483","619276048.3377794","515241559.12215024","939890","10.87835648",""
"2018-07-13","432.2887172767639","429.94306546895","341625890.7349288","0.8221721997491955","239602","571607407.336938","513780545.7081074","563317","6.51987268518519",""
"2018-12-24","139.67100281142902","130.42761222827366","1442676398.4432812","1.2539961904776433","346049","626196768.0100533","513610395.78042674","615551","7.12443287037037",""
"2019-02-25","137.90498244676886","133.04513254550562","715724130.2677981","0.8097301022092669","231575","568435880.5790188","512422042.2162755","573756","6.64069444444444",""
"2019-06-11","245.12912155289214","248.073461024616","585669544.9284222","1.007257558757452","381772","596191067.3559808","510747450.3539687","930038","10.7643287",""
"2018-08-11","318.0750870765201","332.0668102198383","496853939.0465336","0.6772240053446936","336510","606252938.0956345","508957461.53296626","657312","7.60777777777778",""
"2018-08-03","417.2172776078814","410.7293424740641","403552704.66201395","0.6241538638541655","394710","597928867.4215384","504504439.4978692","753190","8.71747685185185",""
"2020-05-13","199.9351286927516","189.95987554148869","499984888.3490707","0.9064465812559768","365732","620574311.574966","503999362.25026876","856962","9.91854167",""
"2019-07-08","313.22330489998626","306.54637375572247","751709578.2643083","0.9026067504683365","335258","614198715.8002954","503923141.71010077","809796","9.37263889",""
"2020-06-17","233.61190688309054","235.34194464048485","423191283.55232286","0.7045060862976334","396283","782410056.0805738","503772169.4609218","879736","10.18212963",""
"2020-05-31","231.4819977531209","243.42378417709207","772046238.8977818","0.7743722977166214","411586","595724601.846579","501607139.3748496","850103","9.83915509",""
"2019-05-18","234.06706454145262","245.82005051676904","1064936163.5729982","0.9283173309267638","318252","579959124.9014173","500692247.1300249","735420","8.51180555555556",""
"2020-03-11","194.78663661433228","200.48088911943535","900275187.1440761","1.0783821217820522","348656","623315924.6021999","499517270.4380056","713065","8.25306713",""
"2017-07-23","228.68901564775965","231.68954530557303","209043659.57122883","1.9171113717922306","145759","1669933361.2255182","498437002.72597396","260490","3.01493055555556",""
"2018-04-10","415.2942176791471","398.6576845063695","357760825.9540166","0.9548167871941626","339055","579632280.6486684","497118347.9761165","571388","6.61328703703704",""
"2019-06-30","289.7597792217126","317.79994022790197","1144458827.303141","0.9067267151928624","275123","623777750.5802581","496898459.8442099","685958","7.9393287",""
"2020-03-20","133.40209008082417","137.1124125051224","1441818308.210011","2.0334393822060512","497777","611688250.8141817","496236988.74599844","822158","9.51571759",""
"2019-07-18","226.2471139398525","211.07697585256943","922064266.6812531","1.1603210985366244","308987","598614972.9685023","495662858.6054684","667874","7.73002315",""
"2019-07-16","198.83118637081938","228.35886865183346","1228030896.7007594","1.116028691244889","268611","590056491.2185533","495376467.7818881","1003278","11.61201389",""
"2018-08-07","377.6604403470393","404.8085118893325","422278939.03903913","0.646497266045346","323836","575228120.7692791","494901980.62909204","636342","7.36506944444444",""
"2018-03-25","523.1366958196327","519.4287451230291","331944766.1717502","0.7722448684735719","266883","554757436.3650309","494428161.0467333","526372","6.09226851851852",""
"2018-12-20","115.40916684415292","99.87468791904988","723483938.3387394","1.2382351718509643","340424","601870965.4503512","494096751.86012846","602429","6.97255787037037",""
"2018-09-03","288.84326583173674","295.0931656420791","331580831.23960596","0.8623651257325153","340844","556431503.5660185","490146240.70546645","631429","7.30820601851852",""
"2020-02-06","212.93073499848524","203.81575524606544","632958844.1240667","0.7419432951266355","287091","585748604.5546012","489268897.7988328","606505","7.0197338",""
"2018-11-14","180.3799094101653","204.88152760182444","992791347.5021594","0.6051756381956374","336750","590140037.2892499","488483648.49658114","582181","6.73820601851852",""
"2020-06-18","231.05007988722568","233.6593480746869","319106857.3718112","0.7031799459384835","469733","660571737.4820774","487862602.4159046","913845","10.57690972",""
"2019-11-25","145.98081345557839","140.11400295771014","673407809.667891","0.5590944081963487","326634","607765144.6988171","487263959.98253655","762888","8.82972222",""
"2019-04-10","177.43511062952822","176.0229430596027","894401866.0369691","0.7031220126624849","300565","578041703.1404433","486962166.5983346","674070","7.80173611111111",""
"2020-03-06","245.5615822863114","228.51539830336694","780547252.4289178","0.9729460517467423","332267","620920020.3557154","484810958.48577267","676799","7.83332176",""
"2019-05-08","170.2655142026527","167.76683131258108","534634599.23041254","0.5814034728990187","277410","570773637.3332778","483757265.81439364","686996","7.95134259259259",""
"2018-04-08","400.2293767812677","384.4824909301436","275132659.32742304","0.9649803076679926","309376","528994651.2433469","481273046.35555106","595733","6.89505787037037",""
"2018-04-06","369.67032376388397","381.3387320889559","309719006.6161294","0.9539916834150456","350661","555987317.1543111","480881567.9151367","647981","7.49978009259259",""
"2019-07-14","226.0546555570379","269.629556853191","1123594870.7975688","1.0414536418291023","297781","596855120.1120527","480606825.64270097","613490","7.1005787",""
"2019-09-17","207.9610493168831","197.59401693229455","722657851.051991","0.574879915617607","297547","590588817.4016289","479828310.4700268","681814","7.89136574",""
"2019-07-12","275.5171088756631","268.7142410804758","552073103.5723218","0.9179236318422874","343689","565073575.1549231","478863153.78627354","726392","8.40731481",""
"2018-11-21","135.45647560916115","129.64795083779543","744516545.4377226","0.8960267078534119","305267","570723693.6738342","477088090.73647636","579531","6.70753472222222",""
"2019-06-07","249.4834322280003","249.18593835123357","675916354.2042482","1.021436875754392","311139","574683347.4258395","476573992.9169978","758454","8.77840278",""
"2019-05-12","188.22876553466267","193.70616453886498","1351563236.7765775","0.6452068659066266","286729","579998620.6081966","475029310.20449114","715827","8.28503472222222",""
"2018-04-05","381.0984213926895","377.9108976532077","405759157.353405","0.9547361803844125","372734","547928055.7092677","471797089.54235613","695871","8.0540625",""
"2019-05-06","172.34749432514192","166.02282672269075","710460116.1601914","0.6064638181703242","282859","562577502.69296","470910664.6111557","706135","8.1728587962963",""
"2018-07-22","457.2973071628178","460.6440340944547","224308588.1907422","0.7817178811656486","338502","521701809.49612725","470808919.2954133","675356","7.81662037037037",""
"2020-07-15","238.39407273255563","240.38374909835764","319787075.6940949","0.44192070621269247","520924","607331813.3064387","470720664.0783699","1111360","12.86296296",""
"2020-05-14","203.3314007867121","199.7814933198897","680117537.4811703","0.9027881989069294","364002","562749132.1665452","470540885.3916389","820300","9.49421296",""
"2020-04-16","173.0039818537394","152.7330051876574","1127150507.9674304","1.182037227708906","368015","570783793.7369738","469579004.8554936","790334","9.14738426",""
"2018-12-21","108.51852225255688","115.612702350343","584621967.7542787","1.1823640063156224","320212","568471647.245745","469220749.70133877","606526","7.01997685185185",""
"2019-01-11","126.16943941095204","126.87251314939093","421543909.6703731","1.4335565585741863","309317","526494456.6393379","468456195.691721","541838","6.27127314814815",""
"2019-06-01","264.3838214205521","268.09936378249756","904355224.0673449","0.9844269416370408","508448","540380171.6505768","466762806.64651257","956751","11.07350694",""
"2020-05-18","214.8705968315097","207.02468804906624","740719318.4726514","0.8198912367785105","381426","555406841.6353292","466344272.9292135","857645","9.92644676",""
"2019-07-04","282.67796336958565","302.3359339241987","736286360.7550344","0.8889256194361937","360399","550898856.4939231","465855603.5733119","747514","8.65178241",""
"2019-08-06","226.0520345689019","233.20839449454706","583015220.6414459","0.9694410024922918","346542","573128712.8601897","465128834.4814977","732052","8.47282407",""
"2018-11-05","209.0376192541616","211.52961152789695","272003595.98673683","0.6914206274602431","291779","530553796.287338","464554569.3075734","582354","6.74020833333333",""
"2018-04-14","502.65559974064985","493.93514989718386","493088821.02377355","1.0254241255203784","301862","536504719.9315751","460561144.87421656","611188","7.07393518518519",""
"2018-09-13","210.84205808957222","182.87461395749852","784559376.8178155","1.157187341580914","276678","565374976.6330208","460218100.9188042","555753","6.43232638888889",""
"2017-07-09","237.0992467866359","245.5689034466785","139254303.84624878","1.4434668730880231","120184","883930742.7207286","459847510.1417036","225189","2.60635416666667",""
"2018-08-06","404.59659847616194","408.2898887863896","261508386.5877652","0.6271014631048424","348727","535859115.3968726","459293216.0130311","699536","8.09648148148148",""
"2019-08-15","187.96416165305124","186.49488091343235","564467875.1731559","0.8228376502648541","304059","569104482.1781831","458368635.69873315","689076","7.97541667",""
"2020-05-12","189.93874558871119","186.3456480772436","405084170.0725954","0.8947700358279725","378729","573113520.0222665","458331915.7441947","880678","10.19303241",""
"2019-06-06","249.41140859722046","245.96166666373384","647920412.4607033","1.0225017998774208","413745","547932046.6242115","457808863.7988561","824817","9.54649306",""
